,category,rating,label,text_
373,Home_and_Kitchen_5,4.0,OR,nice design great speed .. it work excel home made tamal
374,Home_and_Kitchen_5,1.0,OR,smell good broken glass crack bad
375,Home_and_Kitchen_5,1.0,OR,i sent soap fish look noth like pictur catti
376,Home_and_Kitchen_5,4.0,OR,great product 's job well hold lunch sever day week
377,Home_and_Kitchen_5,5.0,OR,cute lunchbox great preschool fit plenti food easi clean
378,Home_and_Kitchen_5,5.0,OR,nice qualiti i bought use solo campfir stove
379,Home_and_Kitchen_5,5.0,OR,ca n't beat time test design easi instal ... highli function ... price right
380,Home_and_Kitchen_5,3.0,OR,in term overal durabl 're great scratch easili
381,Home_and_Kitchen_5,5.0,OR,so far good and weird smell unlik mani plastic liner
382,Home_and_Kitchen_5,5.0,OR,fantast design no debri fall end design
383,Home_and_Kitchen_5,5.0,OR,nice size fit perfectli love ad organ provid
384,Home_and_Kitchen_5,5.0,OR,i use pot everyth thi second purchas
385,Home_and_Kitchen_5,5.0,OR,veri plea product arriv time manner exactli shown
386,Home_and_Kitchen_5,5.0,OR,great mudrooma towel rack wonder project
387,Home_and_Kitchen_5,5.0,OR,sooooooo cute i love ador well made total worth price
388,Home_and_Kitchen_5,5.0,OR,i got gift son
389,Home_and_Kitchen_5,5.0,OR,hygien great look el want toilet brush
390,Home_and_Kitchen_5,5.0,OR,i bar rim salt margarita look sleek
391,Home_and_Kitchen_5,3.0,OR,return i thought i order bed trundl
392,Home_and_Kitchen_5,5.0,OR,thi clock larg easi read inexpens get job done
393,Home_and_Kitchen_5,5.0,OR,great tool .... knive sharp i purchas new
394,Home_and_Kitchen_5,5.0,OR,super cute great price have blue white
395,Home_and_Kitchen_5,4.0,OR,bought gift daughter seem great buy
396,Home_and_Kitchen_5,5.0,CG,veri good buy price the problem 's kind hard put
397,Home_and_Kitchen_5,1.0,CG,doe n't fit queen bed the materi thick thin queen bed
398,Home_and_Kitchen_5,5.0,CG,great product ... have had corel for year wonder product
399,Home_and_Kitchen_5,5.0,CG,keep cold drink cold hot drink hot cold drink hot the reason i gave
400,Home_and_Kitchen_5,5.0,CG,it exactli decrib shown pictur the actual dimens
401,Home_and_Kitchen_5,5.0,CG,not ottoman look nice 's comfort look nice countertop
402,Home_and_Kitchen_5,4.0,CG,the glass wonder color vibrant design nice touch
403,Home_and_Kitchen_5,5.0,CG,i bought gift daughter love it 's great
404,Home_and_Kitchen_5,5.0,CG,great product servic i use everyday.veri comfort i love veri pretti
405,Home_and_Kitchen_5,1.0,CG,these curtain n't wide i expect i expect tighter curtain
406,Home_and_Kitchen_5,5.0,CG,easi use pie edg littl thin i keep mind make
407,Home_and_Kitchen_5,5.0,CG,total work i use everyday it easi clean i
408,Home_and_Kitchen_5,4.0,CG,the color good look good materi good qualiti good
409,Home_and_Kitchen_5,5.0,CG,it 's amaz look wall i keep long time
410,Home_and_Kitchen_5,5.0,CG,these knive n't nice 're also sharp the blade sharp
411,Home_and_Kitchen_5,5.0,CG,i love set it look great color vibrant i larg collect
412,Home_and_Kitchen_5,4.0,CG,great cupcak holder look nice sturdi instruct littl mislead
413,Home_and_Kitchen_5,5.0,CG,my wife make cooki last two year 's happi way 's
414,Home_and_Kitchen_5,3.0,CG,the pillow excess firm i older version pillow littl larger
415,Home_and_Kitchen_5,5.0,CG,i grow spice herb i need kitchen
416,Home_and_Kitchen_5,5.0,CG,high qualiti work well solid materi the problem 's realli vacuum
417,Home_and_Kitchen_5,5.0,CG,handl heavi pan without tip the problem 's kind hard put
418,Home_and_Kitchen_5,3.0,CG,look nice small liking.veri good quality.nic sturdi function
419,Home_and_Kitchen_5,5.0,CG,just stun clean modern we month
420,Home_and_Kitchen_5,5.0,CG,realli l ike item we month 's
421,Home_and_Kitchen_5,5.0,CG,perfect white desk i love look feel chair
422,Home_and_Kitchen_5,5.0,CG,gorgeou industri feel easi use the problem 's realli
423,Home_and_Kitchen_5,4.0,CG,exactli describ purchas gift recipi love
424,Home_and_Kitchen_5,5.0,CG,these nice size nice qualiti i keep next coupl
425,Home_and_Kitchen_5,4.0,CG,knive look well kitchen the problem 's realli strong one
426,Home_and_Kitchen_5,5.0,CG,veri pretti size perfect it thick enough hold small person
427,Home_and_Kitchen_5,5.0,CG,use mattress kept sheet comfort i also mattress
428,Home_and_Kitchen_5,4.0,CG,comfort but made for a lot of use i 've mine coupl
429,Home_and_Kitchen_5,5.0,CG,so far thing great addit kitchen i larg kitchen
430,Home_and_Kitchen_5,3.0,CG,fit well not thick one 's still nice one
431,Home_and_Kitchen_5,5.0,CG,these icetray realli easy-releas design make work
432,Home_and_Kitchen_5,1.0,CG,the scale accur bit larg the scale
433,Home_and_Kitchen_5,5.0,CG,i use laundri 's good size it 's coupl
434,Home_and_Kitchen_5,3.0,CG,these sheet thin wide open i purchas differ size
435,Home_and_Kitchen_5,5.0,CG,these exactli i need the problem small one i
436,Home_and_Kitchen_5,2.0,CG,love stop work within week thing i turn
437,Home_and_Kitchen_5,5.0,CG,love wife i veri good qualiti
438,Home_and_Kitchen_5,5.0,CG,make sure follow direct easi follow i keep review
439,Home_and_Kitchen_5,5.0,CG,the cushion work well intend the reason i gave
440,Home_and_Kitchen_5,4.0,OR,n't last long burn long wo n't float
441,Home_and_Kitchen_5,5.0,OR,i use make beer chicken smoker clean easili
442,Home_and_Kitchen_5,5.0,OR,soft soft soft we love we would order without hesit
443,Home_and_Kitchen_5,5.0,OR,perfect small scale easi use compact size make conveni travel
444,Home_and_Kitchen_5,5.0,OR,i love pitcher perfect tea n't drip everyth
445,Home_and_Kitchen_5,5.0,OR,everi bit good name brand hesit get
446,Home_and_Kitchen_5,5.0,OR,perfect size kitchen easi assembl veri happi cart
447,Home_and_Kitchen_5,3.0,OR,did n't realli help make differ must time new robot
448,Home_and_Kitchen_5,5.0,OR,these hook gorgeou they realli add eleg touch shower curtain
449,Home_and_Kitchen_5,5.0,OR,love color love lightweight the bowl much larger expect
450,Home_and_Kitchen_5,5.0,OR,thi item 's bulki small apart counter top work like charm
451,Home_and_Kitchen_5,5.0,OR,love love love coffe maker it perfect size rv
452,Home_and_Kitchen_5,4.0,OR,work well even partial submerg make froth easi beginn like
453,Home_and_Kitchen_5,4.0,OR,went togeth ok look good corner the color dark
454,Home_and_Kitchen_5,5.0,OR,you rare use ac live somewher humid
455,Home_and_Kitchen_5,5.0,OR,gift for husband ha sharpen everi knife in the hous work well no problem
456,Home_and_Kitchen_5,5.0,OR,these nice towel absorb well get readi see come gray
457,Home_and_Kitchen_5,4.0,OR,nice product much experi thing roller awesom ..
458,Home_and_Kitchen_5,4.0,OR,plastic littl flimsi hold mani photo keep safe
459,Home_and_Kitchen_5,5.0,OR,thi knife sharpen work realli well i also sharpen sew scissor
460,Home_and_Kitchen_5,5.0,OR,thi product sturdi nice design will last last
461,Home_and_Kitchen_5,4.0,OR,decent price i use behind love seat ... work
462,Home_and_Kitchen_5,4.0,OR,definit water proof worth price keep dust dirt away
463,Home_and_Kitchen_5,3.0,OR,veri nice care handl the edg crack easili
464,Home_and_Kitchen_5,5.0,OR,had mismatch header v bed frame thi work great have recommend sinc
465,Home_and_Kitchen_5,5.0,OR,it gift daughter said realli work well
466,Home_and_Kitchen_5,3.0,OR,kind cheap realli thin metal trick exactli youd expect 1.99
467,Home_and_Kitchen_5,5.0,OR,love product wish built razor cut otherwis i 'm happi
468,Home_and_Kitchen_5,5.0,OR,cute granddaught play kitchen set
469,Home_and_Kitchen_5,5.0,OR,a gift granddaught saw mine love
470,Home_and_Kitchen_5,5.0,OR,thi work great skin hair definit recommend other
471,Home_and_Kitchen_5,5.0,OR,simpli put fantast veri happi purchas thank
472,Home_and_Kitchen_5,5.0,OR,easi cut let right amount light keep peeper
473,Home_and_Kitchen_5,5.0,OR,my wife i put togeth rather quickli look realli good
474,Home_and_Kitchen_5,5.0,OR,good price look love window i 've gotten mani compliment
475,Home_and_Kitchen_5,5.0,OR,these great the mount hold bottl well come easi
476,Home_and_Kitchen_5,5.0,OR,cart i got well worth money i paidi
477,Home_and_Kitchen_5,5.0,OR,enhanc mood purifi air doubl beauti night light
478,Home_and_Kitchen_5,1.0,OR,do n't bend them or they will split they need to be more resili
479,Home_and_Kitchen_5,5.0,OR,doe n't get better outstand qualiti just right size
480,Home_and_Kitchen_5,5.0,OR,frame awesom price love mat includ
481,Home_and_Kitchen_5,5.0,OR,excel my husband also use find tini bolt drop carpet ...
482,Home_and_Kitchen_5,5.0,OR,excel mug great detail pictur describ work expect
483,Home_and_Kitchen_5,4.0,OR,thi seem work pretti well though could bit bigger
484,Home_and_Kitchen_5,5.0,CG,clean knive real fast breez i keep knive drawer
485,Home_and_Kitchen_5,5.0,CG,beauti littl set nice color love color love bright
486,Home_and_Kitchen_5,5.0,CG,thi simpl tool awesom i love feel handl
487,Home_and_Kitchen_5,4.0,CG,nice littl cook pot we month use everi
488,Home_and_Kitchen_5,2.0,CG,work awhil last coupl week wife love
489,Home_and_Kitchen_5,5.0,CG,thi 3rd steam kettl it good handl quiet
490,Home_and_Kitchen_5,5.0,CG,i love stand mixer the qualiti i want mixer
491,Home_and_Kitchen_5,5.0,CG,great littl gadget bought one daughter love she also love way
492,Home_and_Kitchen_5,5.0,CG,these sheet soft they lightweight comfort i love i put
493,Home_and_Kitchen_5,5.0,CG,i love contain easi store long handl make easi move around
494,Home_and_Kitchen_5,5.0,CG,ive order multipl time best i keep review sure
495,Home_and_Kitchen_5,5.0,CG,love clean easili love love
496,Home_and_Kitchen_5,5.0,CG,wife love especi size long handl the reason i
497,Home_and_Kitchen_5,4.0,CG,one panel small chip mark bottom small scratch insid
498,Home_and_Kitchen_5,5.0,CG,i n't know fuss i say 's pretti
499,Home_and_Kitchen_5,5.0,CG,a littl pricey begin month 's still must anyon
500,Home_and_Kitchen_5,5.0,CG,it 's work well far we wide wooden leg travel trailer upright
501,Home_and_Kitchen_5,5.0,CG,like much i bought second one husband christma
502,Home_and_Kitchen_5,5.0,CG,beauti heavi weight dine room rug the qualiti i want dine room
503,Home_and_Kitchen_5,5.0,CG,bright cheer christmassi match color love color
504,Home_and_Kitchen_5,5.0,CG,love super cute look great countertop
505,Home_and_Kitchen_5,3.0,CG,definit highest qualiti i thought would better
506,Home_and_Kitchen_5,5.0,CG,i love bell 's perfect summer stay put fridg long
507,Home_and_Kitchen_5,5.0,CG,love my new chair it is perfect for everyon to be in the p
508,Home_and_Kitchen_5,5.0,CG,love would like color quality.veri good quality.nic sturdi function
509,Home_and_Kitchen_5,5.0,CG,pretti self explanatori you set time either turn turn
510,Home_and_Kitchen_5,5.0,CG,veri plea hemi contain qualiti i keep shelv good condit
511,Home_and_Kitchen_5,3.0,CG,they n't stick wall the reason i gave star one
512,Home_and_Kitchen_5,5.0,CG,best tool tile floor the reason i gave star i
513,Home_and_Kitchen_5,5.0,CG,without use spout spout nice piec equip
514,Home_and_Kitchen_5,4.0,CG,it littl bit expens regular version work me.veri pretti
515,Home_and_Kitchen_5,5.0,CG,wonder lili leav realist color the problem 's realli mesh
516,Home_and_Kitchen_5,5.0,CG,item arriv quickli perfect price.veri good quality.nic sturdi function
517,Home_and_Kitchen_5,5.0,CG,best pair non-med scissor the reason i gave star
518,Home_and_Kitchen_5,5.0,CG,work well keep humid even level the reason i gave
519,Home_and_Kitchen_5,5.0,CG,thi beauti great qualiti it 's good size look great kitchen
520,Home_and_Kitchen_5,5.0,CG,great look great valu the problem 's realli vacuum
521,Home_and_Kitchen_5,5.0,CG,bought daughter law she love she also love fact
522,Home_and_Kitchen_5,5.0,CG,these great food storag the problem small
523,Home_and_Kitchen_5,5.0,CG,gave gift wife love she also love way
524,Home_and_Kitchen_5,4.0,CG,good basic set cookwar i thought would nice addit kitchen
525,Home_and_Kitchen_5,5.0,OR,these great good set buy i ad coupl larger piec also
526,Home_and_Kitchen_5,5.0,OR,ob so ador look like real plant made perfect addit bathroom
527,Home_and_Kitchen_5,1.0,OR,the pictur qt cooker i receiv qt bowl
528,Home_and_Kitchen_5,5.0,OR,i 'm plea qualiti look set excel servic
529,Home_and_Kitchen_5,5.0,OR,just i 've come expect term qualiti a brand trust
530,Home_and_Kitchen_5,4.0,OR,they work fine month would give star recip horribl
531,Home_and_Kitchen_5,4.0,OR,would star hole sewn instead i 'd grommet
532,Home_and_Kitchen_5,5.0,OR,for use granddaught colleg dorm bed she say realli improv sleep
533,Home_and_Kitchen_5,5.0,OR,in month 've found expect
534,Home_and_Kitchen_5,4.0,OR,great water filter my ice maker made clear ice i 'd even
535,Home_and_Kitchen_5,5.0,OR,perfect step stool kid mom get jeep
536,Home_and_Kitchen_5,5.0,OR,rice cook perfectli the size great big famili boy
537,Home_and_Kitchen_5,5.0,OR,my wife studi south american shaman happi item
538,Home_and_Kitchen_5,5.0,OR,just i look could bet price
539,Home_and_Kitchen_5,4.0,OR,i n't love materi n't feel sturdi like wo n't hold
540,Home_and_Kitchen_5,1.0,OR,did come rubber grip cup way hot hold without
541,Home_and_Kitchen_5,5.0,OR,use year issu far good work wonder
542,Home_and_Kitchen_5,5.0,OR,great price work well filter sediment water i buy
543,Home_and_Kitchen_5,5.0,OR,it nice abl order spoon set great qualiti
544,Home_and_Kitchen_5,5.0,OR,great product store blanket pillow winter cloth neat small space
545,Home_and_Kitchen_5,5.0,OR,nice tabl major pain put togeth ... much small tabl
546,Home_and_Kitchen_5,3.0,OR,work like 's suppos no reason hate reason get gushi
547,Home_and_Kitchen_5,5.0,OR,qualiti seem excel one design wife i agre
548,Home_and_Kitchen_5,5.0,OR,beater blade work great ... use time stock beater
549,Home_and_Kitchen_5,5.0,OR,qualiti amaz one rubber band go around wheel broken
550,Home_and_Kitchen_5,5.0,OR,these great easi clean easi nest drawer storag great product
551,Home_and_Kitchen_5,5.0,OR,love pitcher we make tasti infus water summer fresh fruit
552,Home_and_Kitchen_5,5.0,OR,my husband i love give u much room cabinet
553,Home_and_Kitchen_5,5.0,OR,these chair absolut cutest well made look awesom nautic theme
554,Home_and_Kitchen_5,2.0,OR,dissatisfi regard cheapli made will lucki last year
555,Home_and_Kitchen_5,5.0,OR,mmmm best scent ever realli fill room last long time love
556,Home_and_Kitchen_5,5.0,OR,perfect fit great want store refriger good seal
557,Home_and_Kitchen_5,5.0,OR,darn light power great look parrot look better
558,Home_and_Kitchen_5,5.0,OR,thank good zipper all satin pillowcas slip pillow constantli
559,Home_and_Kitchen_5,5.0,OR,these hold quilt ruler well wish i would found sooner
560,Home_and_Kitchen_5,1.0,OR,cap break easili replac purchas now thermo bottl useless
561,Home_and_Kitchen_5,5.0,OR,great qualiti love color so glad i order happi gilbert az
562,Home_and_Kitchen_5,5.0,OR,great item would recommend anyon love amazon prime fast ship everyth
563,Home_and_Kitchen_5,5.0,OR,for use right singl live alon fixen one
564,Home_and_Kitchen_5,5.0,OR,thi cute littl letter rack i love well put togeth
565,Home_and_Kitchen_5,1.0,OR,the color way yellow i want i return
566,Home_and_Kitchen_5,5.0,CG,perfect case handpresso hybrid i love look feel one
567,Home_and_Kitchen_5,5.0,CG,good qualiti nice price especi price veri good qualiti
568,Home_and_Kitchen_5,5.0,CG,been use week thing i n't like size
569,Home_and_Kitchen_5,5.0,CG,i love mix glass i love tast cold water i one
570,Home_and_Kitchen_5,5.0,CG,i love clock nice bright color i also love 's made
571,Home_and_Kitchen_5,5.0,CG,i bought small hous 's i need small home
572,Home_and_Kitchen_5,5.0,CG,realli like larger cut board the problem 's kind hard find
573,Home_and_Kitchen_5,5.0,CG,super nice perfect wine glass the problem 's kind hard put
574,Home_and_Kitchen_5,5.0,CG,best built product i use year use time i one
575,Home_and_Kitchen_5,1.0,CG,i n't even yet the reason i gave star i
576,Home_and_Kitchen_5,5.0,CG,daughter love cloth look nice finish good i wish
577,Home_and_Kitchen_5,1.0,CG,product good qualiti the piec thin 's difficult hold cup
578,Home_and_Kitchen_5,5.0,CG,cute coffe mug the batteri last long time easi clean
579,Home_and_Kitchen_5,5.0,CG,nice candl home decor decor need i purchas futur
580,Home_and_Kitchen_5,4.0,CG,i 'm tea drinker i thought would nice addit kitchen
581,Home_and_Kitchen_5,5.0,CG,probabl best item purchas best i keep review futur post
582,Home_and_Kitchen_5,3.0,CG,veri cute plastic n't stick wall the reason i gave
583,Home_and_Kitchen_5,5.0,CG,nice qualiti price the problem 's kind hard put
584,Home_and_Kitchen_5,5.0,CG,work like charm make easi use effici way make chees
585,Home_and_Kitchen_5,5.0,CG,love pillow daughter she love she also love pillow
586,Home_and_Kitchen_5,2.0,CG,would n't stay shower rack it 's small
587,Home_and_Kitchen_5,5.0,CG,veri nice ha everyth i need materi good i wish one
